HS_Code,Description,Period_kg,Prior_kg,YTD_kg,Period_teu,Prior_teu,YTD_teu,Period_shipment,Prior_shipment,YTD_shipment,Period_container,Prior_container,YTD_container,Period_vrac,Prior_vrac,YTD_vrac,YoY_Pct_kg,YoY_Pct_teu,YoY_Pct_shipment,YoY_Pct_container,YoY_Pct_vrac,Share_kg,Share_teu,Share_shipment,Share_container,Share_vrac
6702,"Flowers, foliage and fruit, artificial, and parts thereof; articles made of arti",3080.0,6120.0,3080.0,2.0,2.0,2.0,1,1.0,1,1,1.0,1,0,0.0,0,-49.673202614379086,0.0,0.0,0.0,0.0,0.0007646283374576527,0.017543090215341433,0.020403999183840033,0.014322543683758236,0.0
8515,Animal or vegetable fats and oils and their cleavage products; prepared animal f,1859.47,0.0,1859.47,1.0,0.0,1.0,2,0.0,2,1,0.0,1,1,0.0,1,185947.0,100.0,200.0,100.0,100.0,0.00046162449826376016,0.008771545107670716,0.040807998367680065,0.014322543683758236,0.06489292667099286
8501,Electric motors and generators (excluding generating sets),1756.47,0.0,1756.47,1.0,0.0,1.0,2,0.0,2,1,0.0,1,1,0.0,1,175647.0,100.0,200.0,100.0,100.0,0.0004360541350305984,0.008771545107670716,0.040807998367680065,0.014322543683758236,0.06489292667099286
9705,Animal originated products; not elsewhere specified or included,1591.0,11227.0,1591.0,0.0,0.0,0.0,9,65.0,9,0,0.0,0,9,65.0,9,-85.82880555802976,0.0,-86.15384615384616,0.0,-86.15384615384616,0.0003949752223685472,0.0,0.1836359926545603,0.0,0.5840363400389358
8517,"Telephone sets, including telephones for cellular networks or for other wireless",980.0,207082.21999999997,980.0,1.0,44.0,1.0,1,14.0,1,1,27.0,1,0,0.0,0,-99.52675801910951,-97.72727272727273,-92.85714285714286,-96.29629629629629,0.0,0.00024329083464561676,0.008771545107670716,0.020403999183840033,0.014322543683758236,0.0
9611,"Stamps; date, numbering, sealing stamps and the like (including devices for prin",776.0,4142.0,776.0,0.0,0.0,0.0,1,7.0,1,0,0.0,0,1,7.0,1,-81.26508932882665,0.0,-85.71428571428571,0.0,-85.71428571428571,0.00019264662008673327,0.0,0.020403999183840033,0.0,0.06489292667099286
8443,"Printing machinery; used for printing by means of plates, cylinders and other pr",570.0,8228.0,570.0,0.0,2.25,0.0,1,3.0,1,0,1.0,0,1,2.0,1,-93.07243558580457,-100.0,-66.66666666666667,-100.0,-50.0,0.00014150589362040973,0.0,0.020403999183840033,0.0,0.06489292667099286
3507,Enzymes; prepared enzymes not elsewhere specified or included,235.0,11565.94,235.0,0.0,1.0,0.0,1,1.0,1,0,1.0,0,1,0.0,1,-97.96817206383571,-100.0,0.0,-100.0,100.0,5.8340149124204014e-05,0.0,0.020403999183840033,0.0,0.06489292667099286
3002,"Human blood; animal blood for therapeutic, prophylactic or diagnostic uses; anti",217.0,14113.0,217.0,0.0,0.0,0.0,1,15.0,1,0,0.0,0,1,16.0,1,-98.46241054347055,0.0,-93.33333333333333,0.0,-93.75,5.387154195724371e-05,0.0,0.020403999183840033,0.0,0.06489292667099286
7309,"Reservoirs, tanks, vats and similar containers; for any material (excluding comp",1.0,60110.22,1.0,0.0,8.0,0.0,1,4.0,1,0,5.0,0,1,1.0,1,-99.99833638938603,-100.0,-75.0,-100.0,0.0,2.482559537200171e-07,0.0,0.020403999183840033,0.0,0.06489292667099286
8609,Containers; (including containers for transport of fluids) specially designed an,0.0,0.0,0.0,60.0,138.0,60.0,1,2.0,1,30,69.0,30,0,0.0,0,0.0,-56.52173913043478,-50.0,-56.52173913043478,0.0,0.0,0.526292706460243,0.020403999183840033,0.4296763105127471,0.0
