hs_code,hs_description,direction,q4_value,ytd_value,yoy_change_pct,share_of_total,ytd_value_teu,yoy_change_pct_teu,share_of_total_teu,ytd_value_shipment,yoy_change_pct_shipment,share_of_total_shipment,ytd_value_container,yoy_change_pct_container,share_of_total_container,ytd_value_vrac,yoy_change_pct_vrac,share_of_total_vrac
0405,Butter and other fats and oils derived from milk; dairy spreads,import,1052717.29,1052717.29,322.3741199289354,0.02572823423642564,88.25,133.33333333333334,0.08696637628601837,49,200.0,0.11284602275344295,51,300.0,0.08679669151434698,0,0.0,0.0
0406,Cheese and curd,import,1235635.01,1235635.01,190.66789798041373,0.030198712674328866,127.25,184.375,0.12539910914896132,58,128.57142857142858,0.13357284325917737,72,190.9090909090909,0.12253650566731339,2,0.0,0.016026925234393783
0602,"Plants, live; n.e.c. in heading no. 0601, (including their roots) cuttings and slips; mushroom spawn",import,52.0,52.0,-99.79270199396763,1.2708712899492068e-06,0.0,-100.0,0.0,1,-66.66666666666667,0.0023029800561927133,0,-100.0,0.0,1,0.0,0.008013462617196892
0603,"Flowers; cut flowers and flower buds of a kind suitable for bouquets or for ornamental purposes, fresh, dried, dyed, bleached, impregnated or otherwise prepared",import,14909.0,14909.0,837.0835952231301,0.000364373462727937,0.0,0.0,0.0,37,8.823529411764707,0.08521026207913039,0,0.0,0.0,37,8.823529411764707,0.29649811683628496
0701,Potatoes; fresh or chilled,import,511455.2,511455.2,8.590962631437408,0.012499879418754415,144.0,14.754098360655737,0.14190547518625093,18,45.45454545454545,0.04145364101146884,72,14.754098360655737,0.12253650566731339,0,0.0,0.0
0702,Meat and edible meat offal,import,185598.08000000002,185598.08000000002,28.28357945959234,0.0045359859873403095,10.0,33.333333333333336,0.009854546887934093,10,60.0,0.023029800561927133,10,33.333333333333336,0.017018959120460194,0,0.0,0.0
0703,"Onions, shallots, garlic, leeks and other alliaceous vegetables; fresh or chilled",import,25044097.89,25044097.89,148.6244869952005,0.6120735575207406,1831.5,130.43478260869566,1.804860262525129,582,178.2608695652174,1.3403343927041593,878,148.64864864864865,1.4942646107764048,0,0.0,0.0
0712,"Vegetables, dried; whole, cut, sliced, broken or in powder, but not further prepared",import,23428.0,23428.0,0.0,0.0005725763957871157,6.25,0.0,0.006159091804958808,4,0.0,0.009211920224770853,4,0.0,0.0068075836481840775,0,0.0,0.0
0713,"Vegetables, leguminous; shelled, whether or not skinned or split, dried",import,4305889.58,4305889.58,-36.65540422626047,0.10523522009448939,212.0,-36.36363636363637,0.20891639402420276,49,-66.66666666666667,0.11284602275344295,189,-36.36363636363637,0.32165832737669764,0,0.0,0.0
0806,Grapes; fresh or dried,import,11634.19,11634.19,,0.00028433765486181084,1.0,,0.0009854546887934092,1,,0.0023029800561927133,1,,0.0017018959120460194,0,,0.0
0810,"Fruit, fresh; n.e.c. in chapter 08",import,13341.9,13341.9,3210.6451612903224,0.00032607380121871775,2.0,200.0,0.0019709093775868184,3,200.0,0.00690894016857814,1,100.0,0.0017018959120460194,2,100.0,0.016026925234393783
0813,"Fruit, dried, other than that of heading no. 0801 to 0806; mixtures of nuts or dried fruits of this chapter",import,1882.0,1882.0,,4.5995764763161675e-05,0.0,,0.0,2,,0.004605960112385427,0,,0.0,2,,0.016026925234393783
0901,"Coffee, whether or not roasted or decaffeinated; husks and skins; coffee substitutes containing coffee in any proportion",import,4161.4,4161.4,,0.00010170391896143516,1.0,,0.0009854546887934092,1,,0.0023029800561927133,1,,0.0017018959120460194,0,,0.0
0904,Pepper of the genus piper; dried or crushed or ground fruits of the genus capsicum or of the genus pimenta,import,41164.0,41164.0,,0.0010060412649897914,3.0,,0.0029563640663802277,2,,0.004605960112385427,2,,0.0034037918240920387,0,,0.0
0906,Cinnamon and cinnamon-tree flowers,import,352999.0,352999.0,-23.129638638593736,0.008627236432322693,42.0,-27.586206896551722,0.04138909692932319,13,-23.529411764705884,0.029938740730505273,21,-22.22222222222222,0.035739814152966405,0,0.0,0.0
0907,"Cloves (whole fruit, cloves and stems)",import,257243.40000000002,257243.40000000002,-5.5022084948439005,0.006286985607479227,20.0,-6.976744186046512,0.019709093775868186,10,-9.090909090909092,0.023029800561927133,10,-9.090909090909092,0.017018959120460194,0,0.0,0.0
1001,Wheat and meslin,import,220742705.3,220742705.3,135.20412205684,5.394914742913243,47.0,-20.338983050847457,0.046316370373290235,43,79.16666666666667,0.09902814241628667,47,-11.320754716981131,0.07998910786616291,35,218.1818181818182,0.28047119160189116
1005,Maize (corn),import,1753664.1,1753664.1,172.23224717123054,0.042859256863550285,79.0,150.0,0.07785092041467934,17,200.0,0.039150660955276126,73,150.0,0.1242384015793594,0,0.0,0.0
1006,Rice,import,477106042.72999996,477106042.72999996,-84.10923363875901,11.660391768593009,1888.5,-85.05747126436782,1.8610311797863535,290,-81.48148148148148,0.6678642162958869,1666,-83.47457627118644,2.835358589468668,129,0.0,1.033736677618399
1007,Grain sorghum,import,451182.02,451182.02,,0.011026812995370939,21.0,,0.020694548464661594,4,,0.009211920224770853,21,,0.035739814152966405,0,,0.0
1101,Wheat or meslin flour,import,507200.0,507200.0,80.17761989342806,0.012395883043504571,52.0,160.0,0.05124364381725728,3,200.0,0.00690894016857814,18,80.0,0.030634126416828347,0,0.0,0.0
1102,Cereal flours; other than of wheat or meslin,import,1660687.24,1660687.24,465.9497501469724,0.040586917978865156,78.0,466.6666666666667,0.07686546572588593,14,900.0,0.032241720786697986,73,466.6666666666667,0.1242384015793594,0,0.0,0.0
1103,Cereal groats; meal and pellets,import,2673637.16,2673637.16,82.08948775836444,0.0653432443535641,118.0,81.25,0.11628365327762229,15,75.0,0.0345447008428907,118,81.25,0.20082371762143028,0,0.0,0.0
1107,Malt; whether or not roasted,import,8294597.0200000005,8294597.0200000005,62.8593901768269,0.20271856181569706,672.0,66.77037958929682,0.662225550869171,40,72.72727272727273,0.09211920224770853,320,59.79899497487437,0.5446066918547261,0,0.0,0.0
1108,Starches; inulin,import,3461732.39,3461732.39,142.03355208831326,0.08460415976804328,189.0,147.61904761904762,0.18625093618195435,49,33.333333333333336,0.11284602275344295,156,160.0,0.265495762279179,1,0.0,0.008013462617196892
1208,Flours and meals of oil seeds or oleaginous fruits; other than those of mustard,import,208328.01,208328.01,96.18581948640481,0.005091501669254832,19.0,100.0,0.018723639087074778,7,0.0,0.016120860393348993,10,100.0,0.017018959120460194,1,0.0,0.008013462617196892
1209,"Seeds, fruit and spores; of a kind used for sowing",import,209924.97,209924.97,-60.411471321695764,0.005130531104162472,22.25,12.5,0.021926366825653354,15,-50.0,0.0345447008428907,14,-50.0,0.023826542768644272,1,0.0,0.008013462617196892
1301,"Lac; natural gums, resins, gum-resins and oleoresins (for example, balsams)",import,44107.0,44107.0,-2.774067147564342,0.0010779676920344167,4.0,0.0,0.003941818755173637,3,0.0,0.00690894016857814,3,0.0,0.005105687736138058,0,0.0,0.0
1507,"Soya-bean oil and its fractions; whether or not refined, but not chemically modified",import,7288109.14,7288109.14,8.837634163050925,0.1781201666162001,56.0,0.0,0.05518546257243092,19,0.0,0.04375662106766155,31,0.0,0.052758773273426596,7,0.0,0.056094238320378235
1509,"Olive oil and its fractions; whether or not refined, but not chemically modified",import,78300.44,78300.44,-50.166830466005656,0.0019136496381998167,5.0,-55.55555555555556,0.0049272734439670465,4,-50.0,0.009211920224770853,4,-50.0,0.0068075836481840775,0,0.0,0.0
1511,"Palm oil and its fractions; whether or not refined, but not chemically modified",import,93262873.0,93262873.0,8.084159681284975,2.2793289944976745,1245.25,-12.847222222222221,1.2271374512199928,431,-2.73224043715847,0.9925844042190595,1084,-18.156934306569344,1.844855168657885,253,28.8135593220339,2.0274060421508135
1515,"Fixed vegetable fats and oils (including jojoba oil) and their fractions, whether or not refined; but not chemically modified",import,15717485.59,15717485.59,-73.9798870969503,0.384132715125411,733.0,-80.0,0.722338286885569,143,-66.66666666666667,0.32932614803555804,543,-75.0,0.9241294802409885,2,0.0,0.016026925234393783
1516,"Animal or vegetable fats and oils and their fractions; partly or wholly hydrogenated, inter-esterified, re-esterified or elaidinised, whether or not refined, but not further prepared",import,14246618.399999999,14246618.399999999,-19.51703388573371,0.348184967373502,67.0,123.25581395348837,0.06602546414915843,40,-13.043478260869565,0.09211920224770853,45,71.42857142857143,0.07658531604207088,20,-10.526315789473685,0.16026925234393782
1517,"Margarine; edible mixtures or preparations of animal or vegetable fats or oils or of fractions of different fats or oils of this chapter, other than edible fats or oils of heading no. 1516",import,2353572.1,2353572.1,-57.09821563715648,0.0575209078983743,150.25,-54.35897435897436,0.14806456699120976,49,-34.48275862068966,0.11284602275344295,107,-58.37837837837838,0.18210286258892408,0,0.0,0.0
1601,"Sausages and similar products of meat, meat offal or blood; food preparations based on these products",import,10258308.27,10258308.27,29.635085482476455,0.25071133584214456,777.0,10.712952594251586,0.7656982931924791,363,28.51851851851852,0.8359817603979549,364,28.88888888888889,0.619490111984751,0,0.0,0.0
1602,"Prepared or preserved meat, meat offal or blood",import,57834.0,57834.0,,0.0014134532727485083,6.0,,0.005912728132760455,2,,0.004605960112385427,2,,0.0034037918240920387,0,,0.0
1604,Prepared or preserved fish; caviar and caviar substitutes prepared from fish eggs,import,11390344.0,11390344.0,590.5511811023622,0.27837809946625397,589.0,600.0,0.580432811699318,173,300.0,0.3984155497213394,508,600.0,0.8645631233193778,0,0.0,0.0
1701,"Cane or beet sugar and chemically pure sucrose, in solid form",import,175483153.19,175483153.19,-40.98583646664154,4.28877887036403,6440.5,-70.63541024059222,6.346820923173952,446,-68.08510638297872,1.0271291050619502,4396,-68.47545219638243,7.4815344293543005,53,266.6666666666667,0.4247135187114352
1703,Molasses; resulting from the extraction or refining of sugar,import,783751.2,783751.2,-58.0485505538534,0.019154748048908436,32.0,-58.333333333333336,0.031534550041389095,7,-66.66666666666667,0.016120860393348993,32,-58.333333333333336,0.05446066918547262,0,0.0,0.0
1704,"Sugar confectionery (including white chocolate), not containing cocoa",import,6659188.100000001,6659188.100000001,-62.28608917830242,0.16274944174348863,551.5,-50.0,0.5434782608695652,223,0.0,0.5135645525309751,277,0.0,0.47142516763674736,2,0.0,0.016026925234393783
1805,"Cocoa; powder, not containing added sugar or other sweetening matter",import,20190.0,20190.0,,0.0004934402181552786,2.0,,0.0019709093775868184,1,,0.0023029800561927133,1,,0.0017018959120460194,0,,0.0
1806,Chocolate and other food preparations containing cocoa,import,35988.96,35988.96,-11.817282665278501,0.0008795641542140463,5.0,0.0,0.0049272734439670465,3,0.0,0.00690894016857814,3,0.0,0.005105687736138058,1,0.0,0.008013462617196892
1901,"Malt extract; flour/groats/meal/starch/malt extract products, no cocoa (or less than 40% by weight) and food preparations of goods of headings 04.01 to 04.04, no cocoa (or less than 5% by weight), wei",import,1606829.38,1606829.38,-87.79465056337861,0.039270640901709314,152.75,-82.6086956521739,0.15052820371319325,60,-88.23529411764706,0.1381788033715628,96,-88.23529411764706,0.16338200755641785,0,0.0,0.0
1902,"Pasta; whether or not cooked or stuffed with meat or other substance, or otherwise prepared, egg spaghetti, macaroni, noodles, lasagne, gnocchi, ravioli, cannelloni; couscous, whether or not prepared",import,1183400.97,1183400.97,699.4192437890872,0.02892212148598159,71.25,800.0,0.07021364657653041,25,500.0,0.05757450140481783,52,800.0,0.08849858742639301,0,0.0,0.0
1905,"Bread, pastry, cakes, biscuits, other bakers' wares, whether or not containing cocoa; communion wafers, empty cachets suitable for pharmaceutical use, sealing wafers, rice paper and similar products",import,10348540.66,10348540.66,15.080212873548545,0.25291660033973107,1148.75,-2.3848238482384825,1.132041073751429,287,-2.9702970297029703,0.6609552761273086,586,8.056872037914692,0.9973110044589673,0,0.0,0.0
2002,Tomatoes; prepared or preserved otherwise than by vinegar or acetic acid,import,4274209.48,4274209.48,-2.904505232477658,0.10446096375693707,257.0,-2.4390243902439024,0.2532618550199062,27,66.66666666666667,0.06218046151720326,177,-2.4390243902439024,0.30123557643214544,0,0.0,0.0
2005,"Vegetables preparations n.e.c.; prepared or preserved otherwise than by vinegar or acetic acid, not frozen, other than products of heading no. 2006",import,489725.57,489725.57,150.62711625282168,0.011968810901288665,32.0,212.5,0.031534550041389095,21,133.33333333333334,0.04836258118004698,21,75.0,0.035739814152966405,0,0.0,0.0
2007,"Jams, fruit jellies, marmalades, fruit or nut puree and fruit or nut pastes, being cooked preparations; whether or not containing added sugar or other sweetening matter",import,19680.0,19680.0,-50.0,0.00048097590358077674,1.0,-50.0,0.0009854546887934092,1,0.0,0.0023029800561927133,1,-50.0,0.0017018959120460194,0,0.0,0.0
2008,"Fruit, nuts and other edible parts of plants; prepared or preserved in ways n.e.c., whether or not containing added sugar or other sweetening matter or spirit, not elsewhere specified or included",import,30862.9,30862.9,,0.0007542841064341033,3.0,,0.0029563640663802277,2,,0.004605960112385427,2,,0.0034037918240920387,0,,0.0
2009,"Fruit juices (including grape must) and vegetable juices, unfermented, not containing added spirit; whether or not containing added sugar or other sweetening matter",import,1341713.15,1341713.15,-50.189048704672516,0.0327912446477368,102.0,-50.0,0.10051637825692775,52,0.0,0.11975496292202109,60,-50.0,0.10211375472276116,0,0.0,0.0
2101,"Extracts, essences, concentrates of coffee, tea or mate; preparations with a basis of these products or with a basis of coffee, tea or mate; roasted chicory and other roasted coffee substitutes and ex",import,48596.4,48596.4,0.0,0.0011876878760555313,5.0,-5.882352941176471,0.0049272734439670465,3,0.0,0.00690894016857814,3,0.0,0.005105687736138058,0,0.0,0.0
2102,"Yeasts (active or inactive); other single-cell micro-organisms, dead (but not including vaccines of heading no. 3002); prepared baking powders",import,461978.02,461978.02,-47.46908143253233,0.011290665427030392,34.0,-47.45762711864407,0.03350545941897592,16,-45.45454545454545,0.03684768089908341,19,-44.827586206896555,0.032336022328874364,1,0.0,0.008013462617196892
2103,"Sauces and preparations therefor; mixed condiments and mixed seasonings, mustard flour and meal and prepared mustard",import,887927.9800000001,887927.9800000001,112.43251315275576,0.02170081110239603,79.0,133.33333333333334,0.07785092041467934,41,80.0,0.09442218230390124,41,80.0,0.0697777323938868,1,0.0,0.008013462617196892
2104,Soups and broths and preparations therefor; homogenised composite food preparations,import,1931730.76,1931730.76,327.44833782569634,0.0472111762076108,149.0,525.0,0.14683274863021797,90,400.0,0.2072682050573442,90,400.0,0.15317063208414172,1,0.0,0.008013462617196892
2106,Food preparations not elsewhere specified or included,import,67238110.17999999,67238110.17999999,171.62447467374474,1.6432881503500671,4859.5,61.904761904761905,4.7888170601915725,1237,50.0,2.8487863295103866,3326,200.0,5.66050580346506,14,0.0,0.11218847664075647
2201,"Waters, including natural or artificial mineral waters and aerated waters, not containing added sugar or other sweetening matter nor flavoured; ice and snow",import,177234.35,177234.35,-36.14334212969748,0.004331577827073254,10.0,-36.36363636363637,0.009854546887934093,6,-50.0,0.01381788033715628,9,-36.36363636363637,0.015317063208414174,0,0.0,0.0
2202,"Waters, including mineral and aerated waters, containing added sugar or sweetening matter, flavoured; other non-alcoholic beverages, not including fruit or vegetable juices of heading no. 2009",import,2177841.21,2177841.21,-66.90152138838336,0.05322607438187002,188.0,-65.38461538461539,0.18526548149316094,66,20.0,0.15199668370871908,100,-65.38461538461539,0.17018959120460195,1,0.0,0.008013462617196892
2203,Beer made from malt,import,13422617.28,13422617.28,591.1037832854661,0.3280465180216945,1045.75,555.5555555555555,1.0305392408057077,184,500.0,0.42374833033945924,508,600.0,0.8645631233193778,0,0.0,0.0
2205,"Vermouth and other wine of fresh grapes, flavoured with plants or aromatic substances",import,4724457.58,4724457.58,90.16772097635769,0.11546495190394053,354.75,89.47368421052632,0.34959005084946193,155,133.33333333333334,0.35696190870987055,214,89.47368421052632,0.3642057251778481,0,0.0,0.0
2208,"Ethyl alcohol, undenatured; of an alcoholic strength by volume of less than 80% volume; spirits, liqueurs and other spirituous beverages",import,3550099.4600000004,3550099.4600000004,300.26498206073046,0.08676383615727276,281.75,232.0,0.27765185856754304,102,150.0,0.23490396573165676,144,300.0,0.24507301133462678,0,0.0,0.0
2309,Preparations of a kind used in animal feeding,import,807381.8300000001,807381.8300000001,-48.26518108800838,0.019732276687954832,67.75,-44.8,0.06676455516575348,36,-48.38709677419355,0.08290728202293768,34,-48.38709677419355,0.05786446100956466,3,0.0,0.024040387851590673
2401,"Tobacco, unmanufactured; tobacco refuse",import,684675.49,684675.49,100.0,0.01673335429178664,76.0,100.0,0.07489455634829911,15,50.0,0.0345447008428907,37,100.0,0.06297014874570271,1,0.0,0.008013462617196892
2402,"Cigars, cheroots, cigarillos and cigarettes; of tobacco or of tobacco substitutes",import,478510.13,478510.13,-95.09113987819136,0.011694707426285821,61.0,-11.11111111111111,0.060112736016397966,19,-33.333333333333336,0.04375662106766155,34,100.0,0.05786446100956466,0,-100.0,0.0
2501,Salt (including table salt and denatured salt); pure sodium chloride whether or not in aqueous solution; sea water,import,14458927.11,14458927.11,49.90075519600578,0.3533737566839857,428.0,-2.19435736677116,0.4217746068035792,112,51.61290322580645,0.2579337662935839,426,41.1764705882353,0.7250076585316042,1,0.0,0.008013462617196892
2507,Kaolin and other kaolinic clays; whether or not calcined,import,337867.64,337867.64,40.9429108152313,0.008257428528440273,29.0,1.8867924528301887,0.02857818597500887,10,50.0,0.023029800561927133,15,40.0,0.02552843868069029,0,0.0,0.0
2509,Chalk,import,419161.0,419161.0,22.19448237002362,0.010244224630123066,17.0,20.0,0.016752729709487955,4,-25.0,0.009211920224770853,16,22.22222222222222,0.027230334592736306,0,0.0,0.0
2523,"Portland cement, aluminous cement (ciment fondu), slag cement, supersulphate cement and similar hydraulic cements, whether or not coloured or in the form of clinkers",import,1053492377.01,1053492377.01,-99.91740374396564,25.74717723312221,18.25,225.0,0.017984548070479722,115,-87.5,0.264842706462162,16,100.0,0.027230334592736313,109,-100.0,0.8734674252744611
2706,"Tar distilled from coal, from lignite, peat and other mineral tars, whether or not dehydrated or partially distilled; including reconstituted tars",import,18648.4,18648.4,,0.00045576377237478444,1.0,,0.0009854546887934092,1,,0.0023029800561927133,1,,0.0017018959120460194,0,,0.0
2709,Petroleum oils and oils obtained from bituminous minerals; crude,import,41237167.78,41237167.78,363.9493950984832,1.0078294732773168,2.0,0.0,0.0019709093775868184,13,700.0,0.029938740730505273,1,0.0,0.0017018959120460194,12,700.0,0.0961615514063627
